"Date","Season","Sweek","Block","Rotation","Tillage","Cover","NitrateN"
2023-02-09,"2022-23",30,"2","R4","H","V",10.09
2023-02-09,"2022-23",30,"2","R5","H","V",9.08
2023-02-09,"2022-23",30,"3","R4","H","V",11.16
2023-02-09,"2022-23",30,"3","R5","H","V",12.89
2023-02-09,"2022-23",30,"4","R4","H","V",13.15
2023-02-09,"2022-23",30,"4","R5","H","V",7.87
2023-02-09,"2022-23",30,"1","R4","NT","B",15.59
2023-02-09,"2022-23",30,"1","R5","NT","B",16.06
2023-02-09,"2022-23",30,"2","R4","NT","B",16.53
2023-02-09,"2022-23",30,"2","R5","NT","B",17.28
2023-02-09,"2022-23",30,"3","R4","NT","B",20.38
2023-02-09,"2022-23",30,"3","R5","NT","B",16.72
2023-02-09,"2022-23",30,"4","R4","NT","B",16.52
2023-02-09,"2022-23",30,"4","R5","NT","B",31.49
2023-02-09,"2022-23",30,"1","R4","NT","Ref",3.83
2023-02-09,"2022-23",30,"1","R5","NT","Ref",10.07
2023-02-09,"2022-23",30,"2","R4","NT","Ref",1.93
2023-02-09,"2022-23",30,"2","R5","NT","Ref",3.36
2023-02-09,"2022-23",30,"3","R4","NT","Ref",4.74
2023-02-09,"2022-23",30,"3","R5","NT","Ref",6.77
2023-02-09,"2022-23",30,"4","R4","NT","Ref",3.22
2023-02-09,"2022-23",30,"4","R5","NT","Ref",9.18
2023-02-09,"2022-23",30,"1","R4","NT","V",19.93
2023-02-09,"2022-23",30,"1","R5","NT","V",17.83
2023-02-09,"2022-23",30,"2","R4","NT","V",5.16
2023-02-09,"2022-23",30,"2","R5","NT","V",15.33
2023-02-09,"2022-23",30,"3","R4","NT","V",2.01
2023-02-09,"2022-23",30,"3","R5","NT","V",9.08
2023-02-09,"2022-23",30,"4","R4","NT","V",18.57
2023-02-09,"2022-23",30,"4","R5","NT","V",13.79
2023-02-23,"2022-23",32,"1","R4","P","B",9.8
2023-02-23,"2022-23",32,"1","R5","P","B",15.25
2023-02-23,"2022-23",32,"2","R4","P","B",15.1
2023-02-23,"2022-23",32,"2","R5","P","B",13.72
2023-02-23,"2022-23",32,"3","R4","P","B",21.48
2023-02-23,"2022-23",32,"3","R5","P","B",21.09
2023-02-23,"2022-23",32,"4","R4","P","B",11.52
2023-02-23,"2022-23",32,"4","R5","P","B",13.02
2023-02-23,"2022-23",32,"1","R4","P","Ref",12.23
2023-02-23,"2022-23",32,"1","R5","P","Ref",6.31
2023-02-23,"2022-23",32,"2","R4","P","Ref",2.5
2023-02-23,"2022-23",32,"2","R5","P","Ref",3.83
2023-02-23,"2022-23",32,"3","R4","P","Ref",11.09
2023-02-23,"2022-23",32,"3","R5","P","Ref",4.19
2023-02-23,"2022-23",32,"4","R4","P","Ref",8.84
2023-02-23,"2022-23",32,"4","R5","P","Ref",10.78
2023-02-23,"2022-23",32,"1","R4","P","V",13.33
2023-02-23,"2022-23",32,"1","R5","P","V",16.24
2023-02-23,"2022-23",32,"2","R4","P","V",13.26
2023-02-23,"2022-23",32,"2","R5","P","V",10.27
2023-02-23,"2022-23",32,"3","R4","P","V",13.93
2023-02-23,"2022-23",32,"3","R5","P","V",14.08
2023-02-23,"2022-23",32,"4","R4","P","V",15.33
2023-02-23,"2022-23",32,"4","R5","P","V",15.59
2023-02-23,"2022-23",32,"1","R4","H","B",18.82
2023-02-23,"2022-23",32,"1","R5","H","B",13.2
2023-02-23,"2022-23",32,"2","R4","H","B",12.35
2023-02-23,"2022-23",32,"2","R5","H","B",12.54
2023-02-23,"2022-23",32,"3","R4","H","B",12.67
2023-02-23,"2022-23",32,"3","R5","H","B",6.07
2023-02-23,"2022-23",32,"4","R4","H","B",8.49
2023-02-23,"2022-23",32,"4","R5","H","B",10.03
2023-02-23,"2022-23",32,"1","R4","H","Ref",5.68
2023-02-23,"2022-23",32,"1","R5","H","Ref",9.73
2023-02-23,"2022-23",32,"2","R4","H","Ref",5.53
2023-02-23,"2022-23",32,"2","R5","H","Ref",9.34
2023-02-23,"2022-23",32,"3","R4","H","Ref",10.63
2023-02-23,"2022-23",32,"3","R5","H","Ref",5.62
2023-02-23,"2022-23",32,"4","R4","H","Ref",11.14
2023-02-23,"2022-23",32,"4","R5","H","Ref",14.25
2023-02-23,"2022-23",32,"1","R4","H","V",8.49
2023-02-23,"2022-23",32,"1","R5","H","V",6.66
2023-02-23,"2022-23",32,"2","R4","H","V",9
2023-02-23,"2022-23",32,"2","R5","H","V",8.04
2023-02-23,"2022-23",32,"3","R4","H","V",10.68
2023-02-23,"2022-23",32,"3","R5","H","V",12.07
2023-02-23,"2022-23",32,"4","R4","H","V",12.23
2023-02-23,"2022-23",32,"4","R5","H","V",7.55
2023-02-23,"2022-23",32,"1","R4","NT","B",14.04
2023-02-23,"2022-23",32,"1","R5","NT","B",13.36
2023-02-23,"2022-23",32,"2","R4","NT","B",14.65
2023-02-23,"2022-23",32,"2","R5","NT","B",13.59
2023-02-23,"2022-23",32,"3","R4","NT","B",17.53
2023-02-23,"2022-23",32,"3","R5","NT","B",10.47
2023-02-23,"2022-23",32,"4","R4","NT","B",14.46
2023-02-23,"2022-23",32,"4","R5","NT","B",27.9
2023-02-23,"2022-23",32,"1","R4","NT","Ref",4.56
2023-02-23,"2022-23",32,"1","R5","NT","Ref",10.79
2023-02-23,"2022-23",32,"2","R4","NT","Ref",2.92
2023-02-23,"2022-23",32,"2","R5","NT","Ref",4.75
2023-02-23,"2022-23",32,"3","R4","NT","Ref",6.75
2023-02-23,"2022-23",32,"3","R5","NT","Ref",8.37
2023-02-23,"2022-23",32,"4","R4","NT","Ref",5.39
2023-02-23,"2022-23",32,"4","R5","NT","Ref",9.89
2023-02-23,"2022-23",32,"1","R4","NT","V",22.31
2023-02-23,"2022-23",32,"1","R5","NT","V",13.96
2023-02-23,"2022-23",32,"2","R4","NT","V",4.12
2023-02-23,"2022-23",32,"2","R5","NT","V",13.01
2023-02-23,"2022-23",32,"3","R4","NT","V",3.6
2023-02-23,"2022-23",32,"3","R5","NT","V",6.55
2023-02-23,"2022-23",32,"4","R4","NT","V",14.97
2023-02-23,"2022-23",32,"4","R5","NT","V",12.26
2023-03-09,"2022-23",34,"1","R4","P","B",8.8
2023-03-09,"2022-23",34,"1","R5","P","B",13.25
2023-03-09,"2022-23",34,"2","R4","P","B",13.71
2023-03-09,"2022-23",34,"2","R5","P","B",12.64
2023-03-09,"2022-23",34,"3","R4","P","B",19.9
2023-03-09,"2022-23",34,"3","R5","P","B",17.98
2023-03-09,"2022-23",34,"4","R4","P","B",10.68
2023-03-09,"2022-23",34,"4","R5","P","B",12.05
2023-03-09,"2022-23",34,"1","R4","P","Ref",12.6
2023-03-09,"2022-23",34,"1","R5","P","Ref",7.24
2023-03-09,"2022-23",34,"2","R4","P","Ref",2.93
2023-03-09,"2022-23",34,"2","R5","P","Ref",3.75
2023-03-09,"2022-23",34,"3","R4","P","Ref",12.99
2023-03-09,"2022-23",34,"3","R5","P","Ref",5.28
2023-03-09,"2022-23",34,"4","R4","P","Ref",9.31
2023-03-09,"2022-23",34,"4","R5","P","Ref",12.06
2023-03-09,"2022-23",34,"1","R4","P","V",11.25
2023-03-09,"2022-23",34,"1","R5","P","V",14.77
2023-03-09,"2022-23",34,"2","R4","P","V",12.52
2023-03-09,"2022-23",34,"2","R5","P","V",8.87
2023-03-09,"2022-23",34,"3","R4","P","V",12.96
2023-03-09,"2022-23",34,"3","R5","P","V",12.5
2023-03-09,"2022-23",34,"4","R4","P","V",15.38
2023-03-09,"2022-23",34,"4","R5","P","V",14.01
2023-03-09,"2022-23",34,"1","R4","H","B",16.72
2023-03-09,"2022-23",34,"1","R5","H","B",11.28
2023-03-09,"2022-23",34,"2","R4","H","B",10.96
2023-03-09,"2022-23",34,"2","R5","H","B",11.31
2023-03-09,"2022-23",34,"3","R4","H","B",11.4
2023-03-09,"2022-23",34,"3","R5","H","B",5.34
2023-03-09,"2022-23",34,"4","R4","H","B",7.42
2023-03-09,"2022-23",34,"4","R5","H","B",9.37
2023-03-09,"2022-23",34,"1","R4","H","Ref",6
2023-03-09,"2022-23",34,"1","R5","H","Ref",10.81
2023-03-09,"2022-23",34,"2","R4","H","Ref",7.85
2023-03-09,"2022-23",34,"2","R5","H","Ref",10.49
2023-03-09,"2022-23",34,"3","R4","H","Ref",11.71
2023-03-09,"2022-23",34,"3","R5","H","Ref",6.41
2023-03-09,"2022-23",34,"4","R4","H","Ref",11.62
2023-03-09,"2022-23",34,"4","R5","H","Ref",14.08
2023-03-09,"2022-23",34,"1","R4","H","V",7.88
2023-03-09,"2022-23",34,"1","R5","H","V",5.82
2023-03-09,"2022-23",34,"2","R4","H","V",8.25
2023-03-09,"2022-23",34,"2","R5","H","V",7.55
2023-03-09,"2022-23",34,"3","R4","H","V",10.12
2023-03-09,"2022-23",34,"3","R5","H","V",11.08
2023-03-09,"2022-23",34,"4","R4","H","V",11.18
2023-03-09,"2022-23",34,"4","R5","H","V",7.16
2023-03-09,"2022-23",34,"1","R4","NT","B",13.1
2023-03-09,"2022-23",34,"1","R5","NT","B",11.91
2023-03-09,"2022-23",34,"2","R4","NT","B",12.86
2023-03-09,"2022-23",34,"2","R5","NT","B",11.05
2023-03-09,"2022-23",34,"3","R4","NT","B",14.43
2023-03-09,"2022-23",34,"3","R5","NT","B",8.09
2023-03-09,"2022-23",34,"4","R4","NT","B",11.99
2023-03-09,"2022-23",34,"4","R5","NT","B",25.73
2023-03-09,"2022-23",34,"1","R4","NT","Ref",4.81
2023-03-09,"2022-23",34,"1","R5","NT","Ref",11.34
2023-03-09,"2022-23",34,"2","R4","NT","Ref",4.17
2023-03-09,"2022-23",34,"2","R5","NT","Ref",5.54
2023-03-09,"2022-23",34,"3","R4","NT","Ref",7.56
2023-03-09,"2022-23",34,"3","R5","NT","Ref",8.49
2023-03-09,"2022-23",34,"4","R4","NT","Ref",6.84
2023-03-09,"2022-23",34,"4","R5","NT","Ref",9.77
2023-03-09,"2022-23",34,"1","R4","NT","V",21.63
2023-03-09,"2022-23",34,"1","R5","NT","V",11.51
2023-03-09,"2022-23",34,"2","R4","NT","V",4.13
2023-03-09,"2022-23",34,"2","R5","NT","V",11.34
2023-03-09,"2022-23",34,"3","R4","NT","V",4.83
2023-03-09,"2022-23",34,"3","R5","NT","V",5.18
2023-03-09,"2022-23",34,"4","R4","NT","V",12.17
2023-03-09,"2022-23",34,"4","R5","NT","V",11.03
2023-03-23,"2022-23",36,"1","R4","P","B",9.08
2023-03-23,"2022-23",36,"1","R5","P","B",12.56
2023-03-23,"2022-23",36,"2","R4","P","B",11.07
2023-03-23,"2022-23",36,"2","R5","P","B",11.55
2023-03-23,"2022-23",36,"3","R4","P","B",18.24
2023-03-23,"2022-23",36,"3","R5","P","B",16.29
2023-03-23,"2022-23",36,"4","R4","P","B",10.11
2023-03-23,"2022-23",36,"4","R5","P","B",10.9
2023-03-23,"2022-23",36,"1","R4","P","Ref",13.16
2023-03-23,"2022-23",36,"1","R5","P","Ref",7.95
2023-03-23,"2022-23",36,"2","R4","P","Ref",3.91
2023-03-23,"2022-23",36,"2","R5","P","Ref",5.99
2023-03-23,"2022-23",36,"3","R4","P","Ref",15.55
2023-03-23,"2022-23",36,"3","R5","P","Ref",6.87
2023-03-23,"2022-23",36,"4","R4","P","Ref",10.54
2023-03-23,"2022-23",36,"4","R5","P","Ref",13.15
2023-03-23,"2022-23",36,"1","R4","P","V",9.99
2023-03-23,"2022-23",36,"1","R5","P","V",13.7
2023-03-23,"2022-23",36,"2","R4","P","V",11.61
2023-03-23,"2022-23",36,"2","R5","P","V",8.1
2023-03-23,"2022-23",36,"3","R4","P","V",12.22
2023-03-23,"2022-23",36,"3","R5","P","V",11.93
2023-03-23,"2022-23",36,"4","R4","P","V",15.72
2023-03-23,"2022-23",36,"4","R5","P","V",12.78
2023-03-23,"2022-23",36,"1","R4","H","B",16.26
2023-03-23,"2022-23",36,"1","R5","H","B",10.17
2023-03-23,"2022-23",36,"2","R4","H","B",9.54
2023-03-23,"2022-23",36,"2","R5","H","B",10.07
2023-03-23,"2022-23",36,"3","R4","H","B",9.9
2023-03-23,"2022-23",36,"3","R5","H","B",5.51
2023-03-23,"2022-23",36,"4","R4","H","B",7.14
2023-03-23,"2022-23",36,"4","R5","H","B",8.11
2023-03-23,"2022-23",36,"1","R4","H","Ref",7.76
2023-03-23,"2022-23",36,"1","R5","H","Ref",12.37
2023-03-23,"2022-23",36,"2","R4","H","Ref",10.15
2023-03-23,"2022-23",36,"2","R5","H","Ref",11.41
2023-03-23,"2022-23",36,"3","R4","H","Ref",12.58
2023-03-23,"2022-23",36,"3","R5","H","Ref",8.04
2023-03-23,"2022-23",36,"4","R4","H","Ref",12.63
2023-03-23,"2022-23",36,"4","R5","H","Ref",11.43
2023-03-23,"2022-23",36,"1","R4","H","V",8.13
2023-03-23,"2022-23",36,"1","R5","H","V",5.97
2023-03-23,"2022-23",36,"2","R4","H","V",7.42
2023-03-23,"2022-23",36,"2","R5","H","V",6.7
2023-03-23,"2022-23",36,"3","R4","H","V",9.69
2023-03-23,"2022-23",36,"3","R5","H","V",10.68
2023-03-23,"2022-23",36,"4","R4","H","V",11.15
2023-03-23,"2022-23",36,"4","R5","H","V",7.06
2023-03-23,"2022-23",36,"1","R4","NT","B",12.31
2023-03-23,"2022-23",36,"1","R5","NT","B",10.75
2023-03-23,"2022-23",36,"2","R4","NT","B",11.36
2023-03-23,"2022-23",36,"2","R5","NT","B",9.63
2023-03-23,"2022-23",36,"3","R4","NT","B",13.22
2023-03-23,"2022-23",36,"3","R5","NT","B",7.59
2023-03-23,"2022-23",36,"4","R4","NT","B",9.35
2023-03-23,"2022-23",36,"4","R5","NT","B",21.49
2023-03-23,"2022-23",36,"1","R4","NT","Ref",5.88
2023-03-23,"2022-23",36,"1","R5","NT","Ref",12.02
2023-03-23,"2022-23",36,"2","R4","NT","Ref",5.91
2023-03-23,"2022-23",36,"2","R5","NT","Ref",8.31
2023-03-23,"2022-23",36,"3","R4","NT","Ref",9.17
2023-03-23,"2022-23",36,"3","R5","NT","Ref",9.87
2023-03-23,"2022-23",36,"4","R4","NT","Ref",8.15
2023-03-23,"2022-23",36,"4","R5","NT","Ref",9.96
2023-03-23,"2022-23",36,"1","R4","NT","V",21.64
2023-03-23,"2022-23",36,"1","R5","NT","V",9.89
2023-03-23,"2022-23",36,"2","R4","NT","V",4.38
2023-03-23,"2022-23",36,"2","R5","NT","V",10.22
2023-03-23,"2022-23",36,"3","R4","NT","V",6.08
2023-03-23,"2022-23",36,"3","R5","NT","V",4.88
2023-03-23,"2022-23",36,"4","R4","NT","V",10.27
2023-03-23,"2022-23",36,"4","R5","NT","V",9.84
2023-04-06,"2022-23",38,"1","R4","P","B",8.88
2023-04-06,"2022-23",38,"1","R5","P","B",12.12
2023-04-06,"2022-23",38,"2","R4","P","B",10.59
2023-04-06,"2022-23",38,"2","R5","P","B",10.47
2023-04-06,"2022-23",38,"3","R4","P","B",16.65
2023-04-06,"2022-23",38,"3","R5","P","B",14.45
2023-04-06,"2022-23",38,"4","R4","P","B",10.22
2023-04-06,"2022-23",38,"4","R5","P","B",9.81
2023-04-06,"2022-23",38,"1","R4","P","Ref",13.71
2023-04-06,"2022-23",38,"1","R5","P","Ref",9.25
2023-04-06,"2022-23",38,"2","R4","P","Ref",4.9
2023-04-06,"2022-23",38,"2","R5","P","Ref",5.58
2023-04-06,"2022-23",38,"3","R4","P","Ref",18.76
2023-04-06,"2022-23",38,"3","R5","P","Ref",8.01
2023-04-06,"2022-23",38,"4","R4","P","Ref",12
2023-04-06,"2022-23",38,"4","R5","P","Ref",13.74
2023-04-06,"2022-23",38,"1","R4","P","V",8.94
2023-04-06,"2022-23",38,"1","R5","P","V",12.86
2023-04-06,"2022-23",38,"2","R4","P","V",11.39
2023-04-06,"2022-23",38,"2","R5","P","V",7.94
2023-04-06,"2022-23",38,"3","R4","P","V",11.23
2023-04-06,"2022-23",38,"3","R5","P","V",11.07
2023-04-06,"2022-23",38,"4","R4","P","V",17.79
2023-04-06,"2022-23",38,"4","R5","P","V",11.83
2023-04-06,"2022-23",38,"1","R4","H","B",14.2
2023-04-06,"2022-23",38,"1","R5","H","B",9.46
2023-04-06,"2022-23",38,"2","R4","H","B",8.89
2023-04-06,"2022-23",38,"2","R5","H","B",9.03
2023-04-06,"2022-23",38,"3","R4","H","B",9.2
2023-04-06,"2022-23",38,"3","R5","H","B",6.93
2023-04-06,"2022-23",38,"4","R4","H","B",7.39
2023-04-06,"2022-23",38,"4","R5","H","B",7.73
2023-04-06,"2022-23",38,"1","R4","H","Ref",9.3
2023-04-06,"2022-23",38,"1","R5","H","Ref",13.92
2023-04-06,"2022-23",38,"2","R4","H","Ref",11.32
2023-04-06,"2022-23",38,"2","R5","H","Ref",11.69
2023-04-06,"2022-23",38,"3","R4","H","Ref",13.61
2023-04-06,"2022-23",38,"3","R5","H","Ref",9.34
2023-04-06,"2022-23",38,"4","R4","H","Ref",14.27
2023-04-06,"2022-23",38,"4","R5","H","Ref",11.47
2023-04-06,"2022-23",38,"1","R4","H","V",8.43
2023-04-06,"2022-23",38,"1","R5","H","V",5.81
2023-04-06,"2022-23",38,"2","R4","H","V",7.01
2023-04-06,"2022-23",38,"2","R5","H","V",6.07
2023-04-06,"2022-23",38,"3","R4","H","V",9.24
2023-04-06,"2022-23",38,"3","R5","H","V",10.64
2023-04-06,"2022-23",38,"4","R4","H","V",9.54
2023-04-06,"2022-23",38,"4","R5","H","V",7.08
2023-04-06,"2022-23",38,"1","R4","NT","B",12.28
2023-04-06,"2022-23",38,"1","R5","NT","B",10.06
2023-04-06,"2022-23",38,"2","R4","NT","B",10.37
2023-04-06,"2022-23",38,"2","R5","NT","B",8.04
2023-04-06,"2022-23",38,"3","R4","NT","B",11.51
2023-04-06,"2022-23",38,"3","R5","NT","B",6.82
2023-04-06,"2022-23",38,"4","R4","NT","B",7.88
2023-04-06,"2022-23",38,"4","R5","NT","B",19.85
2023-04-06,"2022-23",38,"1","R4","NT","Ref",7.59
2023-04-06,"2022-23",38,"1","R5","NT","Ref",12.8
2023-04-06,"2022-23",38,"2","R4","NT","Ref",8.38
2023-04-06,"2022-23",38,"2","R5","NT","Ref",7.79
2023-04-06,"2022-23",38,"3","R4","NT","Ref",10.08
2023-04-06,"2022-23",38,"3","R5","NT","Ref",10.48
2023-04-06,"2022-23",38,"4","R4","NT","Ref",10.02
2023-04-06,"2022-23",38,"4","R5","NT","Ref",10.08
2023-04-06,"2022-23",38,"1","R4","NT","V",21.48
2023-04-06,"2022-23",38,"1","R5","NT","V",8.85
2023-04-06,"2022-23",38,"2","R4","NT","V",4.57
2023-04-06,"2022-23",38,"2","R5","NT","V",9.38
2023-04-06,"2022-23",38,"3","R4","NT","V",7.1
2023-04-06,"2022-23",38,"3","R5","NT","V",4.92
2023-04-06,"2022-23",38,"4","R4","NT","V",7.74
2023-04-06,"2022-23",38,"4","R5","NT","V",8.81
